date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:14	22126/22126	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22606b-566e-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.eot	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.eot	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:14	252/252	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jan%202018%2016:34:57%20GMT	https://fds.beone.net/vpn/js/rdx/core/css/images/ui-icons_2e83ff_256x240.png	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/images/ui-icons_2e83ff_256x240.png	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:14	22126/22126	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22606b-566e-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.eot?	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semiboldd41d.eot	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:15	26242/26242	U-----	200	untouched ('')	text/plain	etag:%22606e-6682-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.woff	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.woff	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:15	44336/44336	U-----	200	untouched ('')	application/x-font-ttf	etag:%22606d-ad30-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.ttf	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.ttf	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:15	73383/73383	U-----	200	untouched ('OK')	image/svg+xml	etag:%22606c-11ea7-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.svg	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibold.svg	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:15	227/227	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jan%202018%2016:34:57%20GMT	https://fds.beone.net/vpn/js/rdx/core/css/vline.gif	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/vline.gif	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:15	22891/22891	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22606f-596b-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.eot	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.eot	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:15	22891/22891	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22606f-596b-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.eot?	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalicd41d.eot	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:16	227/227	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jan%202018%2016:34:58%20GMT	https://fds.beone.net/vpn/js/rdx/core/css/icons.gif	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/icons.gif	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:16	27097/27097	U-----	200	untouched ('')	text/plain	etag:%226072-69d9-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.woff	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.woff	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:16	45020/45020	U-----	200	untouched ('')	application/x-font-ttf	etag:%226071-afdc-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.ttf	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.ttf	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:16	77737/77737	U-----	200	untouched ('OK')	image/svg+xml	etag:%226070-12fa9-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.svg	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/fonts/citrix_sans/citrixsans_semibolditalic.svg	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:17	229/229	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jan%202018%2016:34:59%20GMT	https://fds.beone.net/vpn/js/rdx/core/css/loading.gif	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/loading.gif	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:28	110/110	U-----	200	untouched ('')	image/png	etag:%22609d-6e-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:34	105/105	U-----	200	untouched ('')	image/png	etag:%22609c-69-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/images/ui-bg_glass_65_ffffff_1x400.png	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/images/ui-bg_glass_65_ffffff_1x400.png	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
10:35:35	120/120	U-----	200	untouched ('')	image/png	etag:%22609b-78-562bae8291980%22	https://fds.beone.net/vpn/js/rdx/core/css/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/xampp/htdocs/SocEng_v2.1/soceng_v2/templates/netscaler/fds.beone.net/vpn/js/rdx/core/css/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://fds.beone.net/vpn/js/rdx/core/css/rdx.css)
